ID,split duration,dept
STT_HS0161,00:16:37.134,STT_HS
STT_HS0162,00:07:22.462,STT_HS
STT_HS0163,01:05:01.265,STT_HS
STT_HS0164,00:30:10.875,STT_HS
STT_HS0165,00:14:14.069,STT_HS
STT_HS0166,00:13:11.760,STT_HS
STT_HS0167,00:22:29.549,STT_HS
STT_HS0168,00:21:22.107,STT_HS
STT_HS0169,00:30:25.656,STT_HS
STT_HS0170,00:32:12.399,STT_HS
STT_HS0171,00:46:59.334,STT_HS
STT_HS0172,00:28:02.696,STT_HS
STT_HS0173,00:23:15.528,STT_HS
STT_HS0174,00:31:29.870,STT_HS
STT_HS0175,00:48:11.062,STT_HS
STT_HS0176,00:27:01.426,STT_HS
STT_HS0177,00:49:35.370,STT_HS
STT_HS0178,00:28:32.860,STT_HS
STT_HS0179,00:18:11.988,STT_HS
STT_HS0180,00:16:52.272,STT_HS
STT_HS0181,00:55:48.116,STT_HS
STT_HS0182,00:50:44.180,STT_HS
STT_HS0183,00:16:44.592,STT_HS
STT_HS0184,00:47:39.893,STT_HS
STT_HS0185,00:40:19.295,STT_HS
STT_HS0186,00:40:33.449,STT_HS
STT_HS0187,00:13:47.760,STT_HS
STT_HS0188,00:35:45.629,STT_HS
STT_HS0189,00:25:33.752,STT_HS
STT_HS0190,00:16:43.242,STT_HS
STT_HS0191,00:26:54.599,STT_HS
STT_HS0192,00:25:16.507,STT_HS
STT_HS0193,00:34:39.524,STT_HS
STT_HS0194,00:30:19.562,STT_HS
STT_HS0195,00:26:34.772,STT_HS
STT_HS0196,00:40:07.896,STT_HS
STT_HS0197,00:29:29.556,STT_HS
STT_HS0198,00:26:34.772,STT_HS
STT_HS0199,01:12:49.006,STT_HS
STT_HS0200,00:09:11.996,STT_HS
STT_HS0201,00:53:22.835,STT_HS
STT_HS0202,00:39:36.140,STT_HS
STT_HS0203,00:26:34.453,STT_HS
STT_HS0204,00:55:03.174,STT_HS
STT_HS0205,01:06:43.632,STT_HS
STT_HS0206,00:25:00.683,STT_HS
STT_HS0207,00:17:05.044,STT_HS
STT_HS0208,00:30:01.902,STT_HS
STT_HS0209,00:52:02.162,STT_HS
STT_HS0210,00:28:41.965,STT_HS
STT_HS0211,00:07:51.978,STT_HS
STT_HS0212,00:09:21.343,STT_HS
STT_HS0213,00:32:57.034,STT_HS
STT_HS0214,00:19:06.743,STT_HS
STT_HS0215,00:50:56.248,STT_HS
STT_HS0216,00:53:13.995,STT_HS
STT_HS0217,00:13:26.517,STT_HS
STT_HS0218,00:10:06.014,STT_HS
STT_HS0219,00:57:05.344,STT_HS
STT_HS0220,00:13:50.676,STT_HS
STT_HS0221,00:01:05.978,STT_HS
STT_HS0222,00:51:18.857,STT_HS
STT_HS0223,00:29:49.940,STT_HS
STT_HS0224,00:26:51.910,STT_HS
STT_HS0225,00:14:47.399,STT_HS
STT_HS0226,01:04:27.396,STT_HS
STT_HS0227,00:38:56.670,STT_HS
STT_HS0228,00:29:09.601,STT_HS
STT_HS0229,00:35:41.234,STT_HS
STT_HS0230,00:34:50.346,STT_HS
STT_HS0231,00:18:04.780,STT_HS
STT_HS0232,00:01:20.072,STT_HS
STT_HS0233,00:37:21.314,STT_HS
STT_HS0234,00:20:04.082,STT_HS
STT_HS0235,00:35:51.454,STT_HS
STT_HS0236,00:16:28.378,STT_HS
STT_HS0237,00:26:03.509,STT_HS
STT_HS0238,00:29:25.606,STT_HS
STT_HS0239,00:22:28.148,STT_HS
STT_HS0240,00:06:38.986,STT_HS
