ID,split duration,dept
STT_PC0374,00:01:02.775,STT_PC
STT_PC0375,00:00:20.063,STT_PC
STT_PC0376,00:06:05.942,STT_PC
STT_PC0377,00:02:31.314,STT_PC
STT_PC0378,00:07:10.948,STT_PC
STT_PC0379,00:14:49.990,STT_PC
STT_PC0380,00:00:21.144,STT_PC
STT_PC0381,00:11:32.777,STT_PC
STT_PC0382,00:08:40.157,STT_PC
STT_PC0383,00:04:16.854,STT_PC
STT_PC0384,00:06:57.395,STT_PC
STT_PC0385,00:10:59.508,STT_PC
STT_PC0386,00:01:53.331,STT_PC
STT_PC0387,00:06:21.210,STT_PC
STT_PC0388,00:02:04.622,STT_PC
STT_PC0389,00:11:57.995,STT_PC
STT_PC0390,00:13:31.101,STT_PC
STT_PC0391,00:15:30.573,STT_PC
STT_PC0392,00:01:06.944,STT_PC
STT_PC0393,00:03:59.020,STT_PC
STT_PC0394,00:06:09.621,STT_PC
STT_PC0395,00:12:50.989,STT_PC
STT_PC0396,00:21:32.101,STT_PC
STT_PC0397,00:14:55.708,STT_PC
STT_PC0398,00:14:35.232,STT_PC
STT_PC0399,01:06:50.903,STT_PC
